,game_num,pick_door,car_door,win
4825,4825,1,2,1
4826,4826,2,2,0
4827,4827,2,2,0
4828,4828,1,3,1
4829,4829,3,1,1
4830,4830,2,3,1
4831,4831,1,2,1
4832,4832,2,3,1
4833,4833,1,1,0
4834,4834,2,2,0
4835,4835,3,1,1
4836,4836,1,1,0
4837,4837,1,1,0
4838,4838,1,2,1
4839,4839,3,3,0
4840,4840,2,1,1
4841,4841,2,2,0
4842,4842,2,2,0
4843,4843,2,3,1
4844,4844,3,2,1
4845,4845,2,2,0
4846,4846,1,2,1
4847,4847,3,1,1
4848,4848,1,1,0
4849,4849,3,1,1
4850,4850,2,1,1
4851,4851,1,3,1
4852,4852,1,1,0
4853,4853,1,1,0
4854,4854,1,3,1
4855,4855,2,3,1
4856,4856,3,1,1
4857,4857,2,3,1
4858,4858,2,3,1
4859,4859,3,2,1
4860,4860,1,1,0
4861,4861,2,1,1
4862,4862,2,1,1
4863,4863,2,2,0
4864,4864,3,2,1
4865,4865,1,1,0
4866,4866,2,1,1
4867,4867,2,1,1
4868,4868,3,1,1
4869,4869,1,3,1
4870,4870,2,3,1
4871,4871,3,1,1
4872,4872,1,2,1
4873,4873,3,3,0
4874,4874,2,1,1
4875,4875,2,3,1
4876,4876,2,1,1
4877,4877,3,2,1
4878,4878,3,2,1
4879,4879,1,3,1
4880,4880,2,3,1
4881,4881,3,1,1
4882,4882,2,2,0
4883,4883,3,3,0
4884,4884,2,1,1
4885,4885,1,3,1
4886,4886,2,1,1
4887,4887,3,3,0
4888,4888,2,1,1
4889,4889,1,1,0
4890,4890,1,3,1
4891,4891,1,1,0
4892,4892,3,3,0
4893,4893,1,2,1
4894,4894,3,1,1
4895,4895,3,2,1
4896,4896,2,1,1
4897,4897,2,2,0
4898,4898,2,3,1
4899,4899,2,3,1
4900,4900,1,3,1
4901,4901,3,3,0
4902,4902,1,2,1
4903,4903,2,2,0
4904,4904,3,2,1
4905,4905,1,2,1
4906,4906,3,1,1
4907,4907,2,3,1
4908,4908,1,3,1
4909,4909,2,2,0
4910,4910,3,1,1
4911,4911,2,1,1
4912,4912,1,1,0
4913,4913,3,3,0
4914,4914,2,2,0
4915,4915,3,2,1
4916,4916,2,2,0
4917,4917,3,2,1
4918,4918,2,3,1
4919,4919,2,3,1
4920,4920,1,1,0
4921,4921,1,2,1
4922,4922,1,2,1
4923,4923,1,2,1
4924,4924,1,1,0
4925,4925,1,2,1
4926,4926,1,2,1
4927,4927,2,1,1
4928,4928,2,3,1
4929,4929,1,3,1
4930,4930,2,2,0
4931,4931,2,1,1
4932,4932,2,3,1
4933,4933,3,2,1
4934,4934,1,1,0
4935,4935,3,2,1
4936,4936,1,1,0
4937,4937,2,3,1
4938,4938,2,1,1
4939,4939,1,2,1
4940,4940,1,1,0
4941,4941,2,3,1
4942,4942,1,3,1
4943,4943,1,3,1
4944,4944,2,2,0
4945,4945,2,2,0
4946,4946,1,3,1
4947,4947,3,1,1
4948,4948,3,2,1
4949,4949,2,1,1
4950,4950,3,3,0
4951,4951,2,3,1
4952,4952,3,3,0
4953,4953,3,1,1
4954,4954,3,3,0
4955,4955,1,1,0
4956,4956,3,2,1
4957,4957,1,1,0
4958,4958,3,3,0
4959,4959,2,3,1
4960,4960,1,1,0
4961,4961,3,1,1
4962,4962,1,1,0
4963,4963,3,2,1
4964,4964,1,1,0
4965,4965,2,3,1
4966,4966,3,3,0
4967,4967,2,1,1
4968,4968,1,3,1
4969,4969,1,1,0
4970,4970,2,1,1
4971,4971,3,3,0
4972,4972,1,3,1
4973,4973,3,3,0
4974,4974,2,1,1
4975,4975,1,2,1
4976,4976,2,3,1
4977,4977,2,2,0
4978,4978,2,1,1
4979,4979,1,3,1
4980,4980,1,3,1
4981,4981,3,1,1
4982,4982,1,3,1
4983,4983,1,1,0
4984,4984,1,3,1
4985,4985,1,2,1
4986,4986,3,3,0
4987,4987,1,3,1
4988,4988,1,3,1
4989,4989,1,2,1
4990,4990,1,1,0
4991,4991,1,3,1
4992,4992,2,3,1
4993,4993,3,3,0
4994,4994,3,3,0
4995,4995,3,2,1
4996,4996,3,1,1
4997,4997,3,2,1
4998,4998,3,3,0
4999,4999,2,2,0
5000,5000,3,2,1
5001,5001,3,1,1
5002,5002,2,1,1
5003,5003,3,1,1
5004,5004,2,3,1
5005,5005,3,1,1
5006,5006,3,3,0
5007,5007,1,3,1
5008,5008,3,2,1
5009,5009,2,2,0
5010,5010,1,2,1
5011,5011,2,3,1
5012,5012,2,1,1
5013,5013,2,2,0
5014,5014,1,2,1
5015,5015,3,2,1
5016,5016,1,3,1
5017,5017,1,1,0
5018,5018,3,3,0
5019,5019,3,1,1
5020,5020,3,2,1
5021,5021,1,2,1
5022,5022,2,3,1
5023,5023,3,3,0
5024,5024,1,2,1
5025,5025,2,3,1
5026,5026,2,2,0
5027,5027,3,1,1
5028,5028,2,2,0
5029,5029,3,3,0
5030,5030,1,3,1
5031,5031,1,2,1
5032,5032,1,1,0
5033,5033,2,2,0
5034,5034,3,1,1
5035,5035,2,1,1
5036,5036,1,1,0
5037,5037,3,1,1
5038,5038,1,2,1
5039,5039,3,1,1
5040,5040,1,3,1
5041,5041,3,1,1
5042,5042,3,1,1
5043,5043,2,1,1
5044,5044,1,3,1
5045,5045,2,1,1
5046,5046,2,3,1
5047,5047,3,1,1
5048,5048,2,2,0
5049,5049,3,2,1
5050,5050,2,1,1
5051,5051,3,2,1
5052,5052,1,3,1
5053,5053,1,3,1
5054,5054,1,1,0
5055,5055,3,2,1
5056,5056,1,3,1
5057,5057,2,2,0
5058,5058,3,2,1
5059,5059,1,3,1
5060,5060,1,1,0
5061,5061,3,3,0
5062,5062,2,1,1
5063,5063,3,3,0
5064,5064,2,2,0
5065,5065,3,3,0
5066,5066,1,1,0
5067,5067,2,2,0
5068,5068,1,2,1
5069,5069,3,2,1
5070,5070,2,3,1
5071,5071,1,3,1
5072,5072,1,3,1
5073,5073,2,3,1
5074,5074,1,3,1
5075,5075,3,3,0
5076,5076,2,2,0
5077,5077,3,1,1
5078,5078,3,3,0
5079,5079,3,1,1
5080,5080,3,2,1
5081,5081,1,2,1
5082,5082,3,1,1
5083,5083,2,2,0
5084,5084,3,1,1
5085,5085,3,3,0
5086,5086,3,1,1
5087,5087,1,2,1
5088,5088,2,2,0
5089,5089,2,3,1
5090,5090,1,1,0
5091,5091,1,3,1
5092,5092,1,2,1
5093,5093,1,2,1
5094,5094,3,2,1
5095,5095,1,2,1
5096,5096,3,1,1
5097,5097,1,3,1
5098,5098,2,1,1
5099,5099,2,3,1
5100,5100,2,1,1
5101,5101,3,3,0
5102,5102,3,2,1
5103,5103,1,2,1
5104,5104,3,2,1
5105,5105,3,3,0
5106,5106,1,1,0
5107,5107,1,1,0
5108,5108,2,3,1
5109,5109,1,1,0
5110,5110,3,1,1
5111,5111,3,3,0
5112,5112,1,2,1
5113,5113,2,2,0
5114,5114,1,1,0
5115,5115,2,3,1
5116,5116,3,3,0
5117,5117,3,2,1
5118,5118,1,3,1
5119,5119,2,1,1
5120,5120,3,1,1
5121,5121,1,2,1
5122,5122,1,2,1
5123,5123,3,1,1
5124,5124,2,2,0
5125,5125,3,3,0
5126,5126,1,2,1
5127,5127,1,3,1
5128,5128,1,1,0
5129,5129,1,1,0
5130,5130,3,3,0
5131,5131,1,1,0
5132,5132,1,1,0
5133,5133,1,3,1
5134,5134,1,3,1
5135,5135,3,1,1
5136,5136,2,2,0
5137,5137,2,2,0
5138,5138,1,2,1
5139,5139,2,3,1
5140,5140,3,3,0
5141,5141,3,3,0
5142,5142,1,3,1
5143,5143,3,1,1
5144,5144,1,3,1
5145,5145,2,3,1
5146,5146,3,3,0
5147,5147,2,2,0
5148,5148,2,1,1
5149,5149,2,3,1
5150,5150,3,2,1
5151,5151,1,2,1
5152,5152,2,1,1
5153,5153,1,2,1
5154,5154,2,1,1
5155,5155,3,2,1
5156,5156,2,3,1
5157,5157,3,3,0
5158,5158,2,1,1
5159,5159,2,3,1
5160,5160,2,1,1
5161,5161,3,2,1
5162,5162,3,2,1
5163,5163,1,1,0
5164,5164,3,2,1
5165,5165,1,2,1
5166,5166,1,2,1
5167,5167,2,1,1
5168,5168,3,2,1
5169,5169,2,1,1
5170,5170,2,2,0
5171,5171,1,3,1
5172,5172,3,1,1
5173,5173,1,1,0
5174,5174,3,2,1
5175,5175,3,1,1
5176,5176,2,1,1
5177,5177,3,1,1
5178,5178,3,1,1
5179,5179,1,1,0
5180,5180,1,2,1
5181,5181,1,2,1
5182,5182,3,3,0
5183,5183,3,2,1
5184,5184,3,3,0
5185,5185,2,3,1
5186,5186,2,3,1
5187,5187,1,1,0
5188,5188,2,3,1
5189,5189,3,1,1
5190,5190,1,3,1
5191,5191,2,3,1
5192,5192,1,3,1
5193,5193,2,1,1
5194,5194,3,3,0
5195,5195,1,2,1
5196,5196,3,3,0
5197,5197,2,2,0
5198,5198,3,2,1
5199,5199,1,3,1
5200,5200,1,2,1
5201,5201,2,1,1
5202,5202,3,2,1
5203,5203,3,3,0
5204,5204,3,2,1
5205,5205,3,3,0
5206,5206,1,3,1
5207,5207,3,2,1
5208,5208,2,1,1
5209,5209,2,3,1
5210,5210,2,1,1
5211,5211,1,1,0
5212,5212,2,1,1
5213,5213,1,3,1
5214,5214,2,1,1
5215,5215,3,3,0
5216,5216,1,3,1
5217,5217,1,1,0
5218,5218,1,2,1
5219,5219,3,1,1
5220,5220,3,1,1
5221,5221,3,1,1
5222,5222,3,1,1
5223,5223,1,1,0
5224,5224,2,2,0
5225,5225,1,2,1
5226,5226,2,1,1
5227,5227,3,2,1
5228,5228,3,1,1
5229,5229,1,2,1
5230,5230,3,1,1
5231,5231,2,2,0
5232,5232,3,2,1
5233,5233,1,3,1
5234,5234,1,1,0
5235,5235,3,2,1
5236,5236,3,3,0
5237,5237,1,3,1
5238,5238,1,2,1
5239,5239,2,1,1
5240,5240,2,1,1
5241,5241,3,3,0
5242,5242,1,2,1
5243,5243,1,1,0
5244,5244,1,1,0
5245,5245,2,3,1
5246,5246,1,2,1
5247,5247,2,2,0
5248,5248,1,3,1
5249,5249,2,1,1
5250,5250,1,1,0
5251,5251,2,2,0
5252,5252,2,1,1
5253,5253,1,2,1
5254,5254,2,3,1
5255,5255,2,3,1
5256,5256,1,1,0
5257,5257,3,1,1
5258,5258,3,3,0
5259,5259,1,1,0
5260,5260,1,2,1
5261,5261,1,1,0
5262,5262,1,3,1
5263,5263,1,3,1
5264,5264,2,1,1
5265,5265,1,1,0
5266,5266,3,1,1
5267,5267,2,2,0
5268,5268,1,1,0
5269,5269,1,2,1
5270,5270,1,2,1
5271,5271,3,3,0
5272,5272,2,1,1
5273,5273,3,1,1
5274,5274,2,2,0
5275,5275,3,3,0
5276,5276,2,3,1
5277,5277,3,3,0
5278,5278,1,2,1
5279,5279,3,1,1
5280,5280,3,1,1
5281,5281,2,1,1
5282,5282,1,2,1
5283,5283,1,1,0
5284,5284,1,1,0
5285,5285,1,1,0
5286,5286,1,3,1
5287,5287,3,2,1
5288,5288,3,1,1
5289,5289,1,1,0
5290,5290,2,3,1
5291,5291,2,3,1
5292,5292,3,1,1
5293,5293,3,3,0
5294,5294,2,1,1
5295,5295,3,2,1
5296,5296,1,1,0
5297,5297,3,2,1
5298,5298,3,1,1
5299,5299,2,1,1
5300,5300,3,2,1
5301,5301,1,1,0
5302,5302,3,1,1
5303,5303,3,2,1
5304,5304,2,1,1
5305,5305,1,1,0
5306,5306,1,3,1
5307,5307,3,3,0
5308,5308,3,1,1
5309,5309,3,3,0
5310,5310,2,2,0
5311,5311,2,3,1
5312,5312,2,2,0
5313,5313,3,3,0
5314,5314,2,2,0
5315,5315,1,3,1
5316,5316,1,3,1
5317,5317,3,1,1
5318,5318,2,2,0
5319,5319,2,2,0
5320,5320,1,1,0
5321,5321,1,1,0
5322,5322,3,1,1
5323,5323,1,1,0
5324,5324,2,3,1
5325,5325,3,1,1
5326,5326,2,2,0
5327,5327,1,2,1
5328,5328,2,1,1
5329,5329,3,3,0
5330,5330,2,3,1
5331,5331,1,2,1
5332,5332,2,2,0
5333,5333,1,2,1
5334,5334,1,3,1
5335,5335,1,2,1
5336,5336,3,1,1
5337,5337,3,3,0
5338,5338,3,2,1
5339,5339,3,3,0
5340,5340,3,3,0
5341,5341,2,2,0
5342,5342,3,2,1
5343,5343,2,3,1
5344,5344,3,1,1
5345,5345,2,1,1
5346,5346,3,1,1
5347,5347,2,2,0
5348,5348,2,2,0
5349,5349,2,1,1
5350,5350,3,3,0
5351,5351,1,3,1
5352,5352,1,3,1
5353,5353,3,1,1
5354,5354,3,3,0
5355,5355,2,2,0
5356,5356,3,1,1
5357,5357,2,3,1
5358,5358,2,1,1
5359,5359,3,3,0
5360,5360,1,1,0
5361,5361,3,1,1
5362,5362,1,2,1
5363,5363,1,2,1
5364,5364,1,3,1
5365,5365,3,2,1
5366,5366,2,1,1
5367,5367,3,3,0
5368,5368,3,3,0
5369,5369,3,3,0
5370,5370,2,2,0
5371,5371,1,3,1
5372,5372,2,2,0
5373,5373,3,2,1
5374,5374,2,1,1
5375,5375,3,3,0
5376,5376,1,3,1
5377,5377,2,2,0
5378,5378,1,2,1
5379,5379,2,2,0
5380,5380,2,3,1
5381,5381,2,1,1
5382,5382,1,3,1
5383,5383,2,2,0
5384,5384,3,3,0
5385,5385,1,1,0
5386,5386,1,3,1
5387,5387,1,3,1
5388,5388,3,3,0
5389,5389,1,3,1
5390,5390,3,2,1
5391,5391,3,3,0
5392,5392,2,1,1
5393,5393,2,1,1
5394,5394,3,3,0
5395,5395,2,1,1
5396,5396,2,3,1
5397,5397,2,1,1
5398,5398,1,2,1
5399,5399,2,3,1
5400,5400,1,2,1
5401,5401,1,3,1
5402,5402,3,1,1
5403,5403,1,3,1
5404,5404,3,1,1
5405,5405,3,1,1
5406,5406,3,3,0
5407,5407,2,2,0
5408,5408,2,3,1
5409,5409,3,1,1
5410,5410,3,3,0
5411,5411,1,2,1
5412,5412,2,2,0
5413,5413,3,2,1
5414,5414,2,1,1
5415,5415,2,1,1
5416,5416,3,1,1
5417,5417,1,1,0
5418,5418,2,2,0
5419,5419,1,3,1
5420,5420,2,3,1
5421,5421,1,3,1
5422,5422,2,3,1
5423,5423,3,2,1
5424,5424,2,2,0
5425,5425,2,2,0
5426,5426,2,3,1
5427,5427,2,3,1
5428,5428,2,3,1
5429,5429,1,3,1
5430,5430,1,3,1
5431,5431,2,3,1
5432,5432,3,2,1
5433,5433,2,1,1
5434,5434,3,3,0
5435,5435,3,3,0
5436,5436,2,2,0
5437,5437,3,2,1
5438,5438,3,3,0
5439,5439,2,3,1
5440,5440,1,3,1
5441,5441,3,3,0
5442,5442,2,2,0
5443,5443,2,2,0
5444,5444,3,3,0
5445,5445,3,1,1
5446,5446,2,2,0
5447,5447,1,3,1
5448,5448,3,1,1
5449,5449,3,2,1
5450,5450,3,2,1
5451,5451,1,2,1
5452,5452,3,3,0
5453,5453,3,3,0
5454,5454,3,3,0
5455,5455,3,1,1
5456,5456,1,1,0
5457,5457,1,1,0
5458,5458,2,2,0
5459,5459,1,1,0
5460,5460,3,3,0
5461,5461,2,2,0
5462,5462,3,1,1
5463,5463,1,3,1
5464,5464,2,2,0
5465,5465,1,3,1
5466,5466,3,1,1
5467,5467,3,2,1
5468,5468,3,2,1
5469,5469,1,1,0
5470,5470,2,3,1
5471,5471,3,3,0
5472,5472,1,3,1
5473,5473,1,2,1
5474,5474,1,2,1
5475,5475,1,1,0
5476,5476,3,1,1
5477,5477,1,3,1
5478,5478,3,2,1
5479,5479,2,3,1
5480,5480,1,3,1
5481,5481,1,3,1
5482,5482,3,1,1
5483,5483,1,2,1
5484,5484,3,1,1
5485,5485,1,1,0
5486,5486,2,1,1
5487,5487,1,3,1
5488,5488,1,1,0
5489,5489,1,2,1
5490,5490,2,1,1
5491,5491,2,2,0
5492,5492,1,2,1
5493,5493,2,1,1
5494,5494,1,3,1
5495,5495,1,2,1
5496,5496,3,3,0
5497,5497,3,1,1
5498,5498,1,2,1
5499,5499,2,2,0
5500,5500,2,2,0
5501,5501,3,3,0
5502,5502,1,3,1
5503,5503,1,3,1
5504,5504,3,1,1
5505,5505,1,3,1
5506,5506,3,1,1
5507,5507,3,2,1
5508,5508,3,1,1
5509,5509,2,3,1
5510,5510,3,3,0
5511,5511,1,3,1
5512,5512,2,2,0
5513,5513,2,3,1
5514,5514,3,1,1
5515,5515,1,3,1
5516,5516,1,3,1
5517,5517,2,2,0
5518,5518,2,1,1
5519,5519,1,2,1
5520,5520,1,1,0
5521,5521,3,2,1
5522,5522,3,3,0
5523,5523,1,1,0
5524,5524,2,2,0
5525,5525,1,1,0
5526,5526,2,2,0
5527,5527,3,1,1
5528,5528,1,3,1
5529,5529,2,3,1
5530,5530,2,2,0
5531,5531,1,3,1
5532,5532,3,2,1
5533,5533,1,1,0
5534,5534,3,3,0
5535,5535,1,1,0
5536,5536,3,2,1
5537,5537,3,3,0
5538,5538,3,3,0
5539,5539,1,1,0
5540,5540,1,1,0
5541,5541,3,3,0
5542,5542,1,2,1
5543,5543,1,3,1
5544,5544,2,1,1
5545,5545,3,1,1
5546,5546,2,1,1
5547,5547,3,1,1
5548,5548,3,1,1
5549,5549,1,2,1
5550,5550,1,1,0
5551,5551,2,3,1
5552,5552,2,1,1
5553,5553,1,2,1
5554,5554,3,1,1
5555,5555,2,2,0
5556,5556,1,1,0
5557,5557,1,2,1
5558,5558,3,3,0
5559,5559,2,3,1
5560,5560,2,3,1
5561,5561,1,2,1
5562,5562,3,2,1
5563,5563,2,1,1
5564,5564,2,2,0
5565,5565,3,1,1
5566,5566,1,2,1
5567,5567,1,2,1
5568,5568,1,1,0
5569,5569,1,2,1
5570,5570,1,2,1
5571,5571,1,2,1
5572,5572,2,3,1
5573,5573,2,1,1
5574,5574,2,3,1
5575,5575,2,1,1
5576,5576,2,2,0
5577,5577,3,3,0
5578,5578,1,3,1
5579,5579,1,3,1
5580,5580,1,1,0
5581,5581,2,1,1
5582,5582,1,3,1
5583,5583,1,3,1
5584,5584,1,1,0
5585,5585,2,1,1
5586,5586,2,2,0
5587,5587,1,3,1
5588,5588,3,2,1
5589,5589,2,1,1
5590,5590,2,3,1
5591,5591,1,3,1
5592,5592,3,2,1
5593,5593,1,1,0
5594,5594,2,2,0
5595,5595,1,1,0
5596,5596,1,2,1
5597,5597,3,2,1
5598,5598,3,1,1
5599,5599,2,2,0
5600,5600,2,1,1
5601,5601,2,2,0
5602,5602,1,3,1
5603,5603,2,2,0
5604,5604,2,3,1
5605,5605,1,2,1
5606,5606,3,3,0
5607,5607,1,3,1
5608,5608,2,2,0
5609,5609,2,1,1
5610,5610,1,3,1
5611,5611,3,3,0
5612,5612,1,3,1
5613,5613,3,3,0
5614,5614,1,2,1
5615,5615,1,3,1
5616,5616,3,1,1
5617,5617,2,2,0
5618,5618,1,2,1
5619,5619,2,1,1
5620,5620,1,1,0
5621,5621,1,2,1
5622,5622,1,1,0
5623,5623,3,1,1
5624,5624,2,2,0
5625,5625,3,1,1
5626,5626,3,1,1
5627,5627,2,3,1
5628,5628,2,1,1
5629,5629,1,3,1
5630,5630,3,2,1
5631,5631,1,2,1
5632,5632,2,3,1
5633,5633,1,2,1
5634,5634,3,3,0
5635,5635,2,2,0
5636,5636,2,2,0
5637,5637,3,2,1
5638,5638,2,1,1
5639,5639,3,2,1
5640,5640,3,2,1
5641,5641,2,3,1
5642,5642,1,3,1
5643,5643,3,1,1
5644,5644,3,1,1
5645,5645,2,2,0
5646,5646,3,3,0
5647,5647,1,2,1
5648,5648,3,3,0
5649,5649,3,2,1
5650,5650,3,3,0
5651,5651,2,2,0
5652,5652,1,2,1
5653,5653,3,1,1
5654,5654,1,3,1
5655,5655,3,2,1
5656,5656,3,3,0
5657,5657,1,1,0
5658,5658,2,1,1
5659,5659,3,2,1
5660,5660,3,2,1
5661,5661,1,2,1
5662,5662,2,3,1
5663,5663,3,3,0
5664,5664,1,1,0
5665,5665,3,2,1
5666,5666,2,3,1
5667,5667,3,1,1
5668,5668,1,1,0
5669,5669,3,2,1
5670,5670,3,2,1
5671,5671,2,1,1
5672,5672,3,1,1
5673,5673,3,2,1
5674,5674,1,1,0
5675,5675,2,3,1
5676,5676,3,3,0
5677,5677,3,3,0
5678,5678,1,2,1
5679,5679,2,1,1
5680,5680,2,3,1
5681,5681,3,2,1
5682,5682,2,2,0
5683,5683,1,1,0
5684,5684,1,3,1
5685,5685,3,1,1
5686,5686,3,1,1
5687,5687,1,2,1
5688,5688,1,2,1
5689,5689,2,3,1
5690,5690,2,1,1
5691,5691,1,3,1
5692,5692,2,2,0
5693,5693,1,1,0
5694,5694,2,2,0
5695,5695,3,3,0
5696,5696,1,1,0
5697,5697,1,3,1
5698,5698,2,3,1
5699,5699,3,2,1
5700,5700,1,3,1
5701,5701,2,2,0
5702,5702,2,3,1
5703,5703,3,1,1
5704,5704,1,1,0
5705,5705,2,3,1
5706,5706,1,1,0
5707,5707,1,3,1
5708,5708,2,2,0
5709,5709,3,3,0
5710,5710,3,2,1
5711,5711,3,3,0
5712,5712,3,2,1
5713,5713,3,1,1
5714,5714,1,2,1
5715,5715,2,1,1
5716,5716,1,2,1
5717,5717,1,3,1
5718,5718,2,2,0
5719,5719,3,3,0
5720,5720,2,1,1
5721,5721,3,1,1
5722,5722,1,2,1
5723,5723,1,3,1
5724,5724,3,1,1
5725,5725,1,1,0
5726,5726,1,1,0
5727,5727,1,2,1
5728,5728,1,3,1
5729,5729,3,2,1
5730,5730,3,3,0
5731,5731,2,3,1
5732,5732,3,3,0
5733,5733,1,3,1
5734,5734,2,2,0
5735,5735,2,1,1
5736,5736,2,1,1
5737,5737,1,1,0
5738,5738,2,3,1
5739,5739,1,3,1
5740,5740,3,2,1
5741,5741,2,2,0
5742,5742,3,2,1
5743,5743,1,3,1
5744,5744,1,2,1
5745,5745,2,3,1
5746,5746,2,3,1
5747,5747,1,3,1
5748,5748,1,1,0
5749,5749,3,1,1
5750,5750,1,1,0
5751,5751,1,1,0
5752,5752,1,3,1
5753,5753,3,2,1
5754,5754,3,1,1
5755,5755,2,1,1
5756,5756,1,2,1
5757,5757,1,3,1
5758,5758,1,3,1
5759,5759,3,1,1
5760,5760,2,1,1
5761,5761,2,3,1
5762,5762,2,3,1
5763,5763,2,3,1
5764,5764,1,1,0
5765,5765,1,1,0
5766,5766,1,1,0
5767,5767,2,1,1
5768,5768,3,3,0
5769,5769,2,1,1
5770,5770,1,1,0
5771,5771,3,3,0
5772,5772,2,3,1
5773,5773,3,1,1
5774,5774,1,1,0
5775,5775,2,2,0
5776,5776,2,3,1
5777,5777,1,1,0
5778,5778,3,2,1
5779,5779,3,3,0
5780,5780,2,1,1
5781,5781,2,1,1
5782,5782,1,3,1
5783,5783,3,2,1
5784,5784,2,1,1
5785,5785,2,1,1
5786,5786,3,2,1
5787,5787,3,1,1
5788,5788,2,3,1
5789,5789,3,2,1
5790,5790,1,1,0
5791,5791,3,2,1
5792,5792,1,2,1
5793,5793,3,1,1
5794,5794,1,2,1
5795,5795,1,2,1
5796,5796,3,3,0
5797,5797,2,2,0
5798,5798,1,1,0
5799,5799,2,2,0
5800,5800,1,3,1
5801,5801,1,1,0
5802,5802,1,3,1
5803,5803,2,1,1
5804,5804,2,1,1
5805,5805,1,3,1
5806,5806,1,1,0
5807,5807,2,2,0
5808,5808,2,1,1
5809,5809,1,3,1
5810,5810,1,3,1
5811,5811,3,3,0
5812,5812,1,3,1
5813,5813,3,2,1
5814,5814,2,3,1
5815,5815,1,2,1
5816,5816,3,1,1
5817,5817,2,3,1
5818,5818,1,1,0
5819,5819,1,2,1
5820,5820,1,3,1
5821,5821,2,1,1
5822,5822,1,1,0
5823,5823,3,3,0
5824,5824,3,1,1
5825,5825,1,3,1
5826,5826,1,1,0
5827,5827,3,1,1
5828,5828,2,1,1
5829,5829,2,2,0
5830,5830,1,2,1
5831,5831,3,3,0
5832,5832,2,1,1
5833,5833,3,1,1
5834,5834,1,2,1
5835,5835,3,2,1
5836,5836,2,2,0
5837,5837,3,1,1
5838,5838,2,1,1
5839,5839,3,2,1
5840,5840,1,2,1
5841,5841,1,3,1
5842,5842,3,1,1
5843,5843,1,3,1
5844,5844,3,1,1
5845,5845,2,1,1
5846,5846,1,1,0
5847,5847,2,3,1
5848,5848,1,2,1
5849,5849,2,3,1
5850,5850,2,2,0
5851,5851,1,1,0
5852,5852,1,3,1
5853,5853,2,3,1
5854,5854,2,3,1
5855,5855,3,2,1
5856,5856,1,3,1
5857,5857,2,3,1
5858,5858,1,1,0
5859,5859,1,2,1
5860,5860,1,2,1
5861,5861,2,2,0
5862,5862,2,1,1
5863,5863,1,3,1
5864,5864,1,2,1
5865,5865,2,2,0
5866,5866,3,1,1
5867,5867,1,1,0
5868,5868,1,3,1
5869,5869,3,2,1
5870,5870,3,2,1
5871,5871,3,1,1
5872,5872,2,1,1
5873,5873,1,1,0
5874,5874,2,2,0
5875,5875,1,1,0
5876,5876,3,2,1
5877,5877,2,1,1
5878,5878,3,1,1
5879,5879,3,2,1
5880,5880,1,2,1
5881,5881,3,1,1
5882,5882,2,2,0
5883,5883,3,3,0
5884,5884,2,2,0
5885,5885,2,2,0
5886,5886,3,2,1
5887,5887,3,1,1
5888,5888,2,2,0
5889,5889,3,2,1
5890,5890,3,3,0
5891,5891,3,1,1
5892,5892,1,1,0
5893,5893,2,3,1
5894,5894,1,1,0
5895,5895,2,3,1
5896,5896,1,3,1
5897,5897,2,3,1
5898,5898,3,1,1
5899,5899,1,1,0
5900,5900,2,3,1
5901,5901,1,2,1
5902,5902,3,1,1
5903,5903,2,3,1
5904,5904,3,2,1
5905,5905,3,1,1
5906,5906,2,1,1
5907,5907,2,3,1
5908,5908,1,3,1
5909,5909,1,2,1
5910,5910,3,1,1
5911,5911,3,2,1
5912,5912,3,1,1
5913,5913,1,2,1
5914,5914,3,2,1
5915,5915,2,1,1
5916,5916,3,3,0
5917,5917,3,1,1
5918,5918,1,2,1
5919,5919,1,3,1
5920,5920,2,2,0
5921,5921,3,2,1
5922,5922,2,1,1
5923,5923,3,2,1
5924,5924,2,3,1
5925,5925,3,1,1
5926,5926,1,2,1
5927,5927,1,2,1
5928,5928,2,1,1
5929,5929,1,3,1
5930,5930,2,2,0
5931,5931,3,2,1
5932,5932,2,1,1
5933,5933,1,2,1
5934,5934,3,3,0
5935,5935,3,2,1
5936,5936,1,3,1
5937,5937,2,2,0
5938,5938,3,3,0
5939,5939,3,3,0
5940,5940,2,2,0
5941,5941,3,1,1
5942,5942,1,1,0
5943,5943,2,1,1
5944,5944,3,3,0
5945,5945,3,3,0
5946,5946,3,3,0
5947,5947,3,1,1
5948,5948,3,3,0
5949,5949,3,1,1
5950,5950,2,1,1
5951,5951,2,2,0
5952,5952,2,1,1
5953,5953,3,2,1
5954,5954,2,2,0
5955,5955,3,3,0
5956,5956,2,2,0
5957,5957,2,2,0
5958,5958,3,3,0
5959,5959,2,3,1
5960,5960,1,1,0
5961,5961,1,3,1
5962,5962,1,1,0
5963,5963,2,2,0
5964,5964,3,3,0
5965,5965,2,1,1
5966,5966,1,3,1
5967,5967,3,3,0
5968,5968,1,3,1
5969,5969,3,3,0
5970,5970,1,3,1
5971,5971,3,2,1
5972,5972,1,2,1
5973,5973,3,3,0
5974,5974,3,2,1
5975,5975,2,2,0
5976,5976,1,1,0
5977,5977,2,1,1
5978,5978,1,1,0
5979,5979,3,1,1
5980,5980,2,3,1
5981,5981,1,1,0
5982,5982,3,3,0
5983,5983,2,3,1
5984,5984,1,3,1
5985,5985,1,3,1
5986,5986,1,2,1
5987,5987,1,3,1
5988,5988,2,2,0
5989,5989,1,3,1
